Post_ID,src_org,org_text
DUYx5HdiD09,naankuse_foundation,the Naankuse Foundation Wildlife Sanctuary
DUYx5HdiD09,naankuse_foundation,the Harnas Foundation Wildlife Sanctuary
DUYx5HdiD09,naankuse_foundation,Naankuse
DXZJA_liqWn,oceanconservationnamibia,Blue Plastic Strap Entangles Seal
DUggUj0iE_S,naankuse_foundation,Himeezembi
DUggUj0iE_S,naankuse_foundation,Himeezembi
DUggUj0iE_S,naankuse_foundation,the Shiloh Wildlife Sanctuary
DUggUj0iE_S,naankuse_foundation,the TimBila Nature Reserve
DUggUj0iE_S,naankuse_foundation,TimBila
DUggUj0iE_S,naankuse_foundation,Himeezembi
DXg3UF6CdnC,oceanconservationnamibia,The New Nets Are Ready For Action
DXolt9eDCcN,oceanconservationnamibia,Calming Voice
DWd8TPlCGNF,ministry_of_environment_nam,Solid Waste Management Facility
DTSgWRoloBs,harnaswildlifefoundation,Lifeline Clinic’s
DWTPuYYiBmk,ministry_of_environment_nam,The Ministry
DWTPuYYiBmk,ministry_of_environment_nam,NIPAM
DXtW3C-FV7E,oceanconservationnamibia,@nustnamibia
DWPV37mjdwz,eif_namibia,The Environmental Investment Fund of Namibia
DWPV37mjdwz,eif_namibia,the Circular Economy Powered Renewable Energy Center
DTitPQkAEdG,harnaswildlifefoundation,ChristmasBaby
DTitPQkAEdG,harnaswildlifefoundation,ForeverHarnas
DUCyOBzjtGW,harnaswildlifefoundation,Wildlife Sanctuary
DUCyOBzjtGW,harnaswildlifefoundation,NamibiaGetaway
DT_B707iWMb,harnaswildlifefoundation,Pacific Lutheran University
DT_B707iWMb,harnaswildlifefoundation,Naankuse
DQtsfnrES6W,eif_namibia,the UN Climate Change Conference (COP30
DTn2xOlD7JJ,harnaswildlifefoundation,ForeverHarnas
DWdtfb8Cewk,gobabeb,the University of Heidelberg
DWdtfb8Cewk,gobabeb,Sossusvlei
DUqUliEDNSs,ehranamibia,EHRA
DWVnGAginZE,gobabeb,Gobabeb
DWVnGAginZE,gobabeb,Bradfield
DSW2mrgjs6h,harnaswildlifefoundation,Harnas Guest Farm
DSW2mrgjs6h,harnaswildlifefoundation,Wildlife Sanctuary
DVax_qWDIWT,ministry_of_environment_nam,MEFT
DVax_qWDIWT,ministry_of_environment_nam,UN General Assembly
DTNWuvpjhud,harnaswildlifefoundation,SelfCatering
DS9QwOEjtZU,harnaswildlifefoundation,Harnas Guest Farm
DSRtCS7jnGX,harnaswildlifefoundation,Lifeline Clinic
DSRtCS7jnGX,harnaswildlifefoundation,Cheeky Cheetah School
DTINIX7jsOm,harnaswildlifefoundation,NatureMagic
DVlqdpuofJi,ministry_of_environment_nam,The Ministry’s Forestry
DVlqdpuofJi,ministry_of_environment_nam,Centre
DVlqdpuofJi,ministry_of_environment_nam,Home Affairs
DVlqdpuofJi,ministry_of_environment_nam,"Immigration, Safety and Security"
DVlqdpuofJi,ministry_of_environment_nam,the USDA Forest Service Office of International Programmes and Trade
DVqA9lQCMB3,ministry_of_environment_nam,Ministry
DVqA9lQCMB3,ministry_of_environment_nam,the Mashi Traditional Authority
DVgNyhriNtn,ministry_of_environment_nam,"Agriculture, Fisheries, Water and Land Reform"
DVgNyhriNtn,ministry_of_environment_nam,"Agriculture, Fisheries, Water and Land Reform Executive"
DVgNyhriNtn,ministry_of_environment_nam,Regional Council
DVgNyhriNtn,ministry_of_environment_nam,Oukwanyama Traditional Authority
DVyJyHCoyal,ministry_of_environment_nam,The Ministry’s Wildlife Monitoring and Research
DW_Y85EldJH,oceanconservationnamibia,Baby Seal Saved
DWCAWs1iCox,ministry_of_environment_nam,BIOMASS UTILISATION:
DWCAWs1iCox,ministry_of_environment_nam,NILALEG
DWEYm7riHPW,ministry_of_environment_nam,Ministry
DWEYm7riHPW,ministry_of_environment_nam,NDP6
DWD4O7tiJcr,ministry_of_environment_nam,Rundu
DWD4O7tiJcr,ministry_of_environment_nam,the Rundu Forestry Office
DWD4O7tiJcr,ministry_of_environment_nam,the Kavango Museum
DWD4O7tiJcr,ministry_of_environment_nam,Romanus Kamunoko Secondary School
DXEhT7-jsJy,oceanconservationnamibia,BTS
DVgLWW3CIDY,ministry_of_environment_nam,Katima Mulilo
DVgLWW3CIDY,ministry_of_environment_nam,the Namibia Correctional Service
DXRbK38DM3W,oceanconservationnamibia,BTS
DXQrA_0jvq3,oceanconservationnamibia,@odec_namibia
DXQrA_0jvq3,oceanconservationnamibia,OCN
DXQrA_0jvq3,oceanconservationnamibia,Grades
DTkNTvlF3zS,gobabeb,Royal Botanic Gardens Kew
DTkNTvlF3zS,gobabeb,Gobabeb Associate and
DXT_TNoj4Df,oceanconservationnamibia,Neck Stuck in Plastic Wrapping
DTK_tKrDXs3,ehranamibia,EHRA
DRgx6pxiByy,harnaswildlifefoundation,Harnas’ Sunset Wilderness Drives
DTe830ojmon,savetherhinonamibia,SRT
DQ9DYVGjs2Z,harnaswildlifefoundation,Harnas Guest Farm
DQ9DYVGjs2Z,harnaswildlifefoundation,Wildlife Sanctuary
DTigcpbjOyn,wwfnamibia,Organisational Development Plan
DTigcpbjOyn,wwfnamibia,the WWF Network Roadmap 2030
DTSgXWbDah5,gobabeb,Lupulella
DRT5_MkDmVi,harnaswildlifefoundation,Wildlife Sanctuary
DROwWkzAbdm,harnaswildlifefoundation,Wildlife Sanctuary
DRJmW5KESJY,harnaswildlifefoundation,Lifeline Clinic
DRJmW5KESJY,harnaswildlifefoundation,CommunitySupport
DQt0XptgQN5,gobabeb,Dartmouth College
DQt0XptgQN5,gobabeb,Gobabeb
DQ3lMB-CH-Q,gobabeb,Gobabeb
DQ3lMB-CH-Q,gobabeb,Gobabeb
DQ3lMB-CH-Q,gobabeb,Gobabeb
DQtEQWBjmNA,harnaswildlifefoundation,Doupos
DQtEQWBjmNA,harnaswildlifefoundation,SanHeritage
DWk1d0DDHm-,oceanconservationnamibia,Cape Cross
DWk1d0DDHm-,oceanconservationnamibia,Pelican Point
DRj2I1ODuFl,gobabeb,Pollen
DRj2I1ODuFl,gobabeb,Dr Morteza Djamali
DWlb2t7FEje,oceanconservationnamibia,Pelican Point
DWlb2t7FEje,oceanconservationnamibia,Damian
DSZYkGrjC9V,ehranamibia,EHRA
DSUkrmxDAR0,ehranamibia,EHRA
DQ_hYO8jUi7,gobabeb,the Royal Veterinary College
DQ_hYO8jUi7,gobabeb,the Royal Veterinary College
DQ_hYO8jUi7,gobabeb,LIDAR
DWjEN2Vk60m,oceanconservationnamibia,Group
DSsJpdCDG-G,ehranamibia,EHRA
DScZSW5jCsp,ehranamibia,EHRA
DScZSW5jCsp,ehranamibia,IRDNC
DScZSW5jCsp,ehranamibia,Hendrick
DScZSW5jCsp,ehranamibia,Elephant Guard
DWgLGvxDPxZ,oceanconservationnamibia,Tragedy Unfolding In Real Time
DSPnMuDDPRG,ehranamibia,EHRA
DSkb8crjN7Y,ehranamibia,EleFocus
DSkb8crjN7Y,ehranamibia,EHRA
DSpk1urDKtR,ehranamibia,EHRA
DQoIZkHDhRS,harnaswildlifefoundation,Marieta
DQoIZkHDhRS,harnaswildlifefoundation,Nick
DQoIZkHDhRS,harnaswildlifefoundation,Gobabis
DQoIZkHDhRS,harnaswildlifefoundation,the Lifeline Clinic
DS7R0D8DCQb,ehranamibia,The Matriarch Adventure
DVMf89JiGPo,ministry_of_environment_nam,Atomic Energy and Radiation Protection Authority
DVMf89JiGPo,ministry_of_environment_nam,ISL
DVMf89JiGPo,ministry_of_environment_nam,ISL
DVMf89JiGPo,ministry_of_environment_nam,the International Atomic Energy Agency
DVYAZe_iKyK,ministry_of_environment_nam,the National Policy on Tourism for Namibia
DUHugIJCJJQ,ministry_of_environment_nam,the Ministry’s Head Office
DVO6X1fiLN9,ministry_of_environment_nam,Cape/Angra Fria
DVO6X1fiLN9,ministry_of_environment_nam,the Skeleton Coast National Park
DVO6X1fiLN9,ministry_of_environment_nam,"the Minister of Environment, Forestry and Tourism"
DVO6X1fiLN9,ministry_of_environment_nam,Ministry
DVMfs3aCDL-,ministry_of_environment_nam,UNDP Namibia Resident
DVMfs3aCDL-,ministry_of_environment_nam,UNDP
DVRF9_RCMyN,ministry_of_environment_nam,Hon
DVRF9_RCMyN,ministry_of_environment_nam,"the Ministry of Environment, Forestry and Tourism,"
DVO6lljjpkF,ministry_of_environment_nam,"The Ministry of Environment, Forestry and Tourism"
DVO6lljjpkF,ministry_of_environment_nam,Finance
DVO6lljjpkF,ministry_of_environment_nam,Parliament
DVO6lljjpkF,ministry_of_environment_nam,Ministry
DW8ZEQcGmuw,oceanconservationnamibia,State of the Nation Address
DW8ZEQcGmuw,oceanconservationnamibia,OCN
DW8ZEQcGmuw,oceanconservationnamibia,@thenamibian  #
DW6Pc5tFHYE,oceanconservationnamibia,Baby Seal Saved
DWqyl7vlIzO,oceanconservationnamibia,Successful Seal Rescue
DRCT53DAXcY,gobabeb,Gobabeb
DRtp4TYlAGG,harnaswildlifefoundation,Reserve
DSErGl1jPiD,ehranamibia,EHRA
DSErGl1jPiD,ehranamibia,@savetheelephants
DSKdhqgDD_b,ehranamibia,Fransfontein Combined School
DSE1KUcjrcu,harnaswildlifefoundation,Naankuse’s Lifeline Clinic
DR4b_cPjF6A,ehranamibia,EHRA
DR4b_cPjF6A,ehranamibia,ehra.teemill.com
DRR08Jyiog6,namibia_nature_foundation,the Directorate of Forestry
DRR08Jyiog6,namibia_nature_foundation,CAPA
DRR08Jyiog6,namibia_nature_foundation,@wwfnamibia
DSAKbvCjEN5,ehranamibia,EHRA
DSAKbvCjEN5,ehranamibia,• Elephant Safety Education
DSAKbvCjEN5,ehranamibia,Conservation Connect
DR39HtJgmv4,harnaswildlifefoundation,Wildlife Sanctuary
DRzSbhZDEfq,ehranamibia,the Namibian Chamber of Environment
DRzSbhZDEfq,ehranamibia,Community Elephant Guards
DWL5GC_FZ3M,oceanconservationnamibia,Chaotic Seal Rescue
DW80StjCdhc,oceanconservationnamibia,BTS
DSE4c6ujAu3,ehranamibia,Elephant Guard
DSE4c6ujAu3,ehranamibia,the Sorris Sorris Field
DSE4c6ujAu3,ehranamibia,the Sorris Sorris Conservancy
DWGc_DrGmla,oceanconservationnamibia,OCN
DWGc_DrGmla,oceanconservationnamibia,MYO
DWOcsnUDIpz,oceanconservationnamibia,BTS
DWOcsnUDIpz,oceanconservationnamibia,Unboxing Our New Custom Rescue Nets
DV8cRb7k5JC,oceanconservationnamibia,Notice a Seal Rescue
DSdJz7fCF4Q,ministry_of_environment_nam,Festive Season Environmental Awareness Campaign
DSdJz7fCF4Q,ministry_of_environment_nam,MEFT
DSnBI6rCHzY,ministry_of_environment_nam,NWR
DSnBI6rCHzY,ministry_of_environment_nam,Onkoshi Camp
DSnBI6rCHzY,ministry_of_environment_nam,Onkoshi Camp
DSnBI6rCHzY,ministry_of_environment_nam,Ministry
DSn2EjJiBve,ministry_of_environment_nam,the Etosha National Park of
DSn2EjJiBve,ministry_of_environment_nam,Okaukuejo
DSS-iu4jtyt,ministry_of_environment_nam,MEFT
DSS-iu4jtyt,ministry_of_environment_nam,Omuthiya
DSS-iu4jtyt,ministry_of_environment_nam,the Festive Season Environmental Awareness Campaign
DTQjJL5iIl2,ministry_of_environment_nam,"The Ministry of Environment, Forestry and Tourism"
DTQjJL5iIl2,ministry_of_environment_nam,"the Ministry of Home Affairs,"
DTQjJL5iIl2,ministry_of_environment_nam,"Immigration, Safety and Security"
DTQjJL5iIl2,ministry_of_environment_nam,the Ministry of International Relations and Trade
DTzjeUjCAPj,ministry_of_environment_nam,the Proposed Sand and Gravel Mining Regulations
DTrvR10CNL6,ministry_of_environment_nam,NWR
DTrvR10CNL6,ministry_of_environment_nam,MEFT
DTrvR10CNL6,ministry_of_environment_nam,The Namib-Naukluft Park
DTrvR10CNL6,ministry_of_environment_nam,"the Ministry of Environment, Forestry and Tourism"
DTrvR10CNL6,ministry_of_environment_nam,Sossusvlei
DTrvR10CNL6,ministry_of_environment_nam,Deadvlei
DWjhZ4BOz6Q,africat_foundation,Brown Hyena Research 🔬
DW9k7GUDah6,giraffe_conservation,GCF
DT_tR4nCL1l,ministry_of_environment_nam,"The Ministry of Environment, Forestry and Tourism"
DT_tR4nCL1l,ministry_of_environment_nam,Gender Mainstreaming for State Resilience
DT5U_tKCLTG,ministry_of_environment_nam,The Ministry
DT5U_tKCLTG,ministry_of_environment_nam,the Africa Tourism Board (ATB
DT5U_tKCLTG,ministry_of_environment_nam,the skeleton coast
DT5U_tKCLTG,ministry_of_environment_nam,ATB
DXE-OgWjDbf,africat_foundation,Protecting Habitat for Wildlife
DXE-OgWjDbf,africat_foundation,the Okonjima Nature Reserve
DXE-OgWjDbf,africat_foundation,AfriCat
DXE-OgWjDbf,africat_foundation,Reserve
DVlRHoTjUBR,oceanconservationnamibia,Baby Seal Saved From Plastic Entanglement
DUqU3urCOlq,namibia_nature_foundation,Biodiversity Indicators and Reporting for NBSAP III
DUqU3urCOlq,namibia_nature_foundation,"the Government of Namibia, @unam_na"
DUUz0iRDln7,harnaswildlifefoundation,AntiPoaching
DWboxZriOr5,eif_namibia,NEWS// New Ombika Facility Marks
DWboxZriOr5,eif_namibia,Milestone for Waste Management
DWboxZriOr5,eif_namibia,the Environmental Investment Fund of Namibia
DWboxZriOr5,eif_namibia,EIF
DWboxZriOr5,eif_namibia,"the Ministry of Environment, Forestry and Tourism and Rent-A-Drum"
DWboxZriOr5,eif_namibia,the Ombika Solid Waste Management Facility
DWboxZriOr5,eif_namibia,Corporate Services Executive
DWboxZriOr5,eif_namibia,the Ombika Recycling Group
DSB_StyiP9N,ministry_of_environment_nam,the UN Environment Assembly
DSB_StyiP9N,ministry_of_environment_nam,UNEA-7
DSB_StyiP9N,ministry_of_environment_nam,UNEA-7
DSB_StyiP9N,ministry_of_environment_nam,Oxytane International Limited
DSB_StyiP9N,ministry_of_environment_nam,Assembly
DQrZ7TJDHjS,ehranamibia,EHRA
DSqGNSaDeGo,eif_namibia,"the Board, Management and Staff"
DSqGNSaDeGo,eif_namibia,the Environmental Investment Fund
DQoxtvHiEiB,ministry_of_environment_nam,the South Africa National Biodiversity Institute
DQoxtvHiEiB,ministry_of_environment_nam,BirdLife South Africa
DQoxtvHiEiB,ministry_of_environment_nam,Key Biodiversity Area
DQoxtvHiEiB,ministry_of_environment_nam,KBA
DQoxtvHiEiB,ministry_of_environment_nam,Mozambique
DQoxtvHiEiB,ministry_of_environment_nam,"the Spatial Biodiversity Assessment, Prioritization and Planning"
DQoxtvHiEiB,ministry_of_environment_nam,SBAPP
DSHY-RICNI1,ministry_of_environment_nam,the Festive Season Environmental Awareness Campaign
DSHY-RICNI1,ministry_of_environment_nam,Ohangwena
DSHY-RICNI1,ministry_of_environment_nam,the Environmental Investment Fund of Namibia
DSHY-RICNI1,ministry_of_environment_nam,NAMPOL
DSHY-RICNI1,ministry_of_environment_nam,New Era
DSHY-RICNI1,ministry_of_environment_nam,NBC
DSHY-RICNI1,ministry_of_environment_nam,Coca Cola Namibia
DSHY-RICNI1,ministry_of_environment_nam,NAMCASA
DSHY-RICNI1,ministry_of_environment_nam,Rent-A-Drum
DRzUzfEiDhG,ministry_of_environment_nam,"Environment, Forestry"
DRZYCRciGff,ministry_of_environment_nam,The Dryland Sustainable Landscapes Impact Programme
DRZYCRciGff,ministry_of_environment_nam,DSL-IP
DRZYCRciGff,ministry_of_environment_nam,the Directorate of Forestry
DRZYCRciGff,ministry_of_environment_nam,the Mashare Agricultural Institute
DRZYCRciGff,ministry_of_environment_nam,DSL-IP
DRZYCRciGff,ministry_of_environment_nam,the Sambyu Traditional Authority
DRZYCRciGff,ministry_of_environment_nam,the Dryland Sustainable Landscapes Impact Program
DRZYCRciGff,ministry_of_environment_nam,DSL-IP
DRZYCRciGff,ministry_of_environment_nam,Namibia Child Project
DRZYCRciGff,ministry_of_environment_nam,the Global Environment Facility
DRZYCRciGff,ministry_of_environment_nam,GEF
DRZYCRciGff,ministry_of_environment_nam,the Food and Agricultural Organization of the United Nations
DRZYCRciGff,ministry_of_environment_nam,FAO
DRZYCRciGff,ministry_of_environment_nam,"the Ministry of Environment, Forestry and Tourism"
DRZYCRciGff,ministry_of_environment_nam,MEFT
DRZYCRciGff,ministry_of_environment_nam,"the Ministry of Agriculture, Fisheries, Water and Land Reform"
DRzjbHoCBJj,ministry_of_environment_nam,NWR
DUneNtoiFmf,eif_namibia,the Global Water Partnership Organisation
DWjEaq3iB7e,ministry_of_environment_nam,NIPAM
DRCDcjeiPo8,ministry_of_environment_nam,"Environment, Forestry"
DRCDcjeiPo8,ministry_of_environment_nam,EIF
DRCDcjeiPo8,ministry_of_environment_nam,Belém
DRCDcjeiPo8,ministry_of_environment_nam,Pará State
DRCDcjeiPo8,ministry_of_environment_nam,Namibia’s Pavilion
DRCDcjeiPo8,ministry_of_environment_nam,Omusati
DVJYXnKjRBg,africat_foundation,Reserve
DVJYXnKjRBg,africat_foundation,Reserve
DVJYXnKjRBg,africat_foundation,Okonjima
DVJYXnKjRBg,africat_foundation,Reserve
DVJYXnKjRBg,africat_foundation,Okonjima
DRpNNWuiEbq,ministry_of_environment_nam,the NILALEG Project
DRpNNWuiEbq,ministry_of_environment_nam,NILALEG
DRpNNWuiEbq,ministry_of_environment_nam,EmpoweringCommunities
DQ_CaSgikVa,namibia_nature_foundation,the National Adaptation Plan
DQ_CaSgikVa,namibia_nature_foundation,NAP
DQ_CaSgikVa,namibia_nature_foundation,the @greenclimatefund &
DQ_CaSgikVa,namibia_nature_foundation,NNF
DQ_CaSgikVa,namibia_nature_foundation,@ministry_of_environment_nam
DQ_CaSgikVa,namibia_nature_foundation,Mariental to Lüderitz and Walvis Bay
DQ_CaSgikVa,namibia_nature_foundation,National Adaptation Plan
DWY0epAiNPH,ministry_of_environment_nam,the Head Office
DXEHsmhjlft,savetherhinonamibia,the Rhino Trust
DXEHsmhjlft,savetherhinonamibia,SRT
DXEHsmhjlft,savetherhinonamibia,Traditional Authorities
DXEHsmhjlft,savetherhinonamibia,SRT
DS7ycYNDEFD,africat_foundation,the AfriCat Foundation
DS7ycYNDEFD,africat_foundation,Reserve
DVqBEnpiMbf,ministry_of_environment_nam,the Hambukushu Traditional Authority
DVqBEnpiMbf,ministry_of_environment_nam,the Mukwe Constituency
DVqBEnpiMbf,ministry_of_environment_nam,Natural Resources Management
DVqBEnpiMbf,ministry_of_environment_nam,Kavango East
DVqBEnpiMbf,ministry_of_environment_nam,Regional Police
DQ1RoI8DCa2,ehranamibia,Irene Pos
DQ1RoI8DCa2,ehranamibia,Geraldine
DQ1RoI8DCa2,ehranamibia,EHRA
DQ1RoI8DCa2,ehranamibia,"PEACE Project, Geraldine"
DUI6f7uiG8n,ministry_of_environment_nam,Ministry’s
DUI6f7uiG8n,ministry_of_environment_nam,Rangers
DUI6f7uiG8n,ministry_of_environment_nam,Ministry
DUI6f7uiG8n,ministry_of_environment_nam,Ministry
DUI6f7uiG8n,ministry_of_environment_nam,the Okahandja Forestry Office
DRe4M-aDIWa,ehranamibia,Windhoek International School
DRe4M-aDIWa,ehranamibia,EHRA
DRe4M-aDIWa,ehranamibia,Windhoek International School
DQoS5CdDHLo,ehranamibia,EHRA
DXuVGWBCGa5,namibia_nature_foundation,The NBSAP III National Validation Workshop
DUhrzlZjphA,harnaswildlifefoundation,SustainableLiving
DQ6Ud-djNHm,ehranamibia,EHRA
DSZ41IKiPsl,ministry_of_environment_nam,the Festive Season Environmental Awareness Campaign
DSZ41IKiPsl,ministry_of_environment_nam,"the Ministry of Environment, Forestry and Tourism"
DSZ41IKiPsl,ministry_of_environment_nam,the Ministry of Information and Communication Technology
DSZ41IKiPsl,ministry_of_environment_nam,Environmental Investment Fund
DRRgrmyjLcD,ehranamibia,EHRA
DRRgrmyjLcD,ehranamibia,Limited
DS9vxx7jGRU,ehranamibia,EHRA
DS9vxx7jGRU,ehranamibia,EHRA
DRpNB6jiCEl,tosconamibia,the Namibian Chamber of Environment
DRpNB6jiCEl,tosconamibia,NCE
DRpNB6jiCEl,tosconamibia,NCE
